id,activity,timestamp,ot:CUSTOMER,ot:MAT,ot:MAT_PLA,ot:PLA,ot:PO_ITEM,ot:SO_ITEM,ot:SUPPLIER,Stock Before,Stock After
e865,Create Sales Order Item,2024-02-18T00:00:00+00:00,CUSTOMER--30#None,MAT-65#None,MAT-65_Plant3#None,Plant3#None,,SO_ITEM--80-3#None,,0.0,0.0
e1008,Create Sales Order Item,2024-02-18T00:00:00+00:00,CUSTOMER--14#None,MAT-75#None,MAT-75_Plant2#None,Plant2#None,,SO_ITEM--18-2#None,,0.0,0.0
e1065,Create Sales Order Item,2024-02-18T00:00:00+00:00,CUSTOMER--14#None,MAT-80#None,MAT-80_Plant3#None,Plant3#None,,SO_ITEM--18-1#None,,56.0,56.0
e1089,Goods Receipt,2024-02-18T00:00:00+00:00,,MAT-82#None,MAT-82_Plant1#None,Plant1#None,PO_ITEM--120-4#None,,SUPPLIER--6#None,0.0,27.0
e1138,Create Sales Order Item,2024-02-18T00:00:00+00:00,CUSTOMER--30#None,MAT-86#None,MAT-86_Plant3#None,Plant3#None,,SO_ITEM--80-2#None,,0.0,0.0
e1178,Create Sales Order Item,2024-02-18T00:00:00+00:00,CUSTOMER--30#None,MAT-89#None,MAT-89_Plant2#None,Plant2#None,,SO_ITEM--80-1#None,,0.0,0.0
e652,Create Purchase Suggestion Item,2024-02-20T00:00:00+00:00,,MAT-50#None,MAT-50_Plant2#None,Plant2#None,,,,0.0,0.0
e887,Goods Issue,2024-02-20T00:00:00+00:00,CUSTOMER--643887#None,MAT-67#None,MAT-67_Plant1#None,Plant1#None,,,,20.0,0.0
e988,Create Sales Order Item,2024-02-20T00:00:00+00:00,CUSTOMER--1#None,MAT-74#None,MAT-74_Plant5#None,Plant5#None,,SO_ITEM--139-2#None,,47.0,47.0
e1234,Create Sales Order Item,2024-02-20T00:00:00+00:00,CUSTOMER--1#None,MAT-94#None,MAT-94_Plant4#None,Plant4#None,,SO_ITEM--139-1#None,,0.0,0.0
e97,Create Purchase Suggestion Item,2024-02-22T00:00:00+00:00,,MAT-9#None,MAT-9_Plant3#None,Plant3#None,,,,88.0,88.0
e817,Create Sales Order Item,2024-02-22T00:00:00+00:00,CUSTOMER--37#None,MAT-62#None,MAT-62_Plant5#None,Plant5#None,,SO_ITEM--58-1#None,,110.0,110.0
e397,Goods Receipt,2024-02-23T00:00:00+00:00,,MAT-32#None,MAT-32_Plant3#None,Plant3#None,PO_ITEM--99-5#None,,SUPPLIER--4#None,71.0,168.0
e422,Goods Receipt,2024-02-23T00:00:00+00:00,,MAT-34#None,MAT-34_Plant4#None,Plant4#None,PO_ITEM--29-5#None,,SUPPLIER--29#None,69.0,75.0
e69,Create Sales Order Item,2024-02-24T00:00:00+00:00,CUSTOMER--19#None,MAT-7#None,MAT-7_Plant3#None,Plant3#None,,SO_ITEM--147-1#None,,0.0,0.0
e98,Create Purchase Order Item,2024-02-24T00:00:00+00:00,,MAT-9#None,MAT-9_Plant5#None,Plant5#None,PO_ITEM--119-1#None,,SUPPLIER--8#None,88.0,88.0
e216,Create Purchase Order Item,2024-02-24T00:00:00+00:00,,MAT-18#None,MAT-18_Plant3#None,Plant3#None,PO_ITEM--16-2#None,,SUPPLIER--13#None,12.0,12.0
e277,Create Sales Order Item,2024-02-24T00:00:00+00:00,CUSTOMER--19#None,MAT-23#None,MAT-23_Plant1#None,Plant1#None,,SO_ITEM--147-2#None,,0.0,0.0
e290,Create Purchase Order Item,2024-02-24T00:00:00+00:00,,MAT-24#None,MAT-24_Plant5#None,Plant5#None,PO_ITEM--16-1#None,,SUPPLIER--13#None,184.0,184.0
e467,Create Sales Order Item,2024-02-24T00:00:00+00:00,CUSTOMER--19#None,MAT-37#None,MAT-37_Plant3#None,Plant3#None,,SO_ITEM--147-4#None,,39.0,39.0
e483,Create Sales Order Item,2024-02-24T00:00:00+00:00,CUSTOMER--19#None,MAT-38#None,MAT-38_Plant5#None,Plant5#None,,SO_ITEM--147-3#None,,176.0,176.0
e918,Create Sales Order Item,2024-02-24T00:00:00+00:00,CUSTOMER--19#None,MAT-69#None,MAT-69_Plant4#None,Plant4#None,,SO_ITEM--147-5#None,,0.0,0.0
e137,Goods Receipt,2024-02-25T00:00:00+00:00,,MAT-12#None,MAT-12_Plant5#None,Plant5#None,PO_ITEM--43-1#None,,SUPPLIER--6#None,80.0,97.0
e866,Goods Issue,2024-02-25T00:00:00+00:00,CUSTOMER--299078#None,MAT-65#None,MAT-65_Plant4#None,Plant4#None,,,,53.0,0.0
e1127,Create Purchase Order Item,2024-02-25T00:00:00+00:00,,MAT-85#None,MAT-85_Plant4#None,Plant4#None,PO_ITEM--27-1#None,,SUPPLIER--10#None,0.0,0.0
e1248,Create Sales Order Item,2024-02-25T00:00:00+00:00,CUSTOMER--7#None,MAT-95#None,MAT-95_Plant3#None,Plant3#None,,SO_ITEM--60-1#None,,0.0,0.0
e234,Create Purchase Order Item,2024-02-26T00:00:00+00:00,,MAT-19#None,MAT-19_Plant2#None,Plant2#None,PO_ITEM--3-5#None,,SUPPLIER--12#None,0.0,0.0
e384,Create Purchase Order Item,2024-02-26T00:00:00+00:00,,MAT-31#None,MAT-31_Plant5#None,Plant5#None,PO_ITEM--3-4#None,,SUPPLIER--12#None,0.0,0.0
e905,Create Purchase Order Item,2024-02-26T00:00:00+00:00,,MAT-68#None,MAT-68_Plant2#None,Plant2#None,PO_ITEM--3-3#None,,SUPPLIER--12#None,0.0,0.0
e1110,Create Purchase Order Item,2024-02-26T00:00:00+00:00,,MAT-83#None,MAT-83_Plant3#None,Plant3#None,PO_ITEM--3-1#None,,SUPPLIER--12#None,38.0,38.0
e114,Create Purchase Order Item,2024-02-27T00:00:00+00:00,,MAT-10#None,MAT-10_Plant2#None,Plant2#None,PO_ITEM--37-3#None,,SUPPLIER--4#None,27.0,27.0
e535,Goods Issue,2024-02-27T00:00:00+00:00,CUSTOMER--831083#None,MAT-43#None,MAT-43_Plant1#None,Plant1#None,,,,87.0,0.0
e769,Create Purchase Order Item,2024-02-27T00:00:00+00:00,,MAT-58#None,MAT-58_Plant3#None,Plant3#None,PO_ITEM--37-2#None,,SUPPLIER--4#None,0.0,0.0
e888,Create Purchase Order Item,2024-02-27T00:00:00+00:00,,MAT-67#None,MAT-67_Plant5#None,Plant5#None,PO_ITEM--37-1#None,,SUPPLIER--4#None,0.0,0.0
e1235,Create Purchase Order Item,2024-02-27T00:00:00+00:00,,MAT-94#None,MAT-94_Plant4#None,Plant4#None,PO_ITEM--37-4#None,,SUPPLIER--4#None,0.0,0.0
e451,Create Sales Order Item,2024-02-28T00:00:00+00:00,CUSTOMER--45#None,MAT-36#None,MAT-36_Plant2#None,Plant2#None,,SO_ITEM--71-5#None,,65.0,65.0
e751,Create Sales Order Item,2024-02-28T00:00:00+00:00,CUSTOMER--45#None,MAT-57#None,MAT-57_Plant4#None,Plant4#None,,SO_ITEM--71-2#None,,0.0,0.0
e752,Create Sales Order Item,2024-02-28T00:00:00+00:00,CUSTOMER--45#None,MAT-57#None,MAT-57_Plant5#None,Plant5#None,,SO_ITEM--71-3#None,,0.0,0.0
e889,Create Sales Order Item,2024-02-28T00:00:00+00:00,CUSTOMER--45#None,MAT-67#None,MAT-67_Plant2#None,Plant2#None,,SO_ITEM--71-1#None,,0.0,0.0
e1236,Create Sales Order Item,2024-02-28T00:00:00+00:00,CUSTOMER--45#None,MAT-94#None,MAT-94_Plant4#None,Plant4#None,,SO_ITEM--71-4#None,,0.0,0.0
e115,Create Purchase Order Item,2024-03-01T00:00:00+00:00,,MAT-10#None,MAT-10_Plant4#None,Plant4#None,PO_ITEM--40-1#None,,SUPPLIER--18#None,27.0,27.0
e291,Goods Issue,2024-03-01T00:00:00+00:00,CUSTOMER--762407#None,MAT-24#None,MAT-24_Plant1#None,Plant1#None,,,,184.0,127.0
e580,Create Purchase Order Item,2024-03-01T00:00:00+00:00,,MAT-46#None,MAT-46_Plant5#None,Plant5#None,PO_ITEM--40-3#None,,SUPPLIER--18#None,0.0,0.0
e848,Create Purchase Order Item,2024-03-01T00:00:00+00:00,,MAT-64#None,MAT-64_Plant4#None,Plant4#None,PO_ITEM--40-2#None,,SUPPLIER--18#None,161.0,161.0
e1111,Create Sales Order Item,2024-03-01T00:00:00+00:00,CUSTOMER--31#None,MAT-83#None,MAT-83_Plant5#None,Plant5#None,,SO_ITEM--171-1#None,,38.0,38.0
e1237,Goods Receipt,2024-03-02T00:00:00+00:00,,MAT-94#None,MAT-94_Plant1#None,Plant1#None,PO_ITEM--121-5#None,,SUPPLIER--16#None,0.0,50.0
e695,Create Sales Order Item,2024-03-03T00:00:00+00:00,CUSTOMER--37#None,MAT-53#None,MAT-53_Plant1#None,Plant1#None,,SO_ITEM--44-2#None,,44.0,44.0
e1021,Create Sales Order Item,2024-03-03T00:00:00+00:00,CUSTOMER--37#None,MAT-76#None,MAT-76_Plant2#None,Plant2#None,,SO_ITEM--44-1#None,,0.0,0.0
e70,Create Purchase Suggestion Item,2024-03-04T00:00:00+00:00,,MAT-7#None,MAT-7_Plant2#None,Plant2#None,,,,0.0,0.0
e423,Create Sales Order Item,2024-03-04T00:00:00+00:00,CUSTOMER--2#None,MAT-34#None,MAT-34_Plant1#None,Plant1#None,,SO_ITEM--121-1#None,,75.0,75.0
e753,Create Sales Order Item,2024-03-04T00:00:00+00:00,CUSTOMER--2#None,MAT-57#None,MAT-57_Plant1#None,Plant1#None,,SO_ITEM--121-2#None,,0.0,0.0
e778,Goods Issue,2024-03-04T00:00:00+00:00,CUSTOMER--695377#None,MAT-59#None,MAT-59_Plant4#None,Plant4#None,,,,98.0,31.0
e800,Create Sales Order Item,2024-03-04T00:00:00+00:00,CUSTOMER--2#None,MAT-61#None,MAT-61_Plant2#None,Plant2#None,,SO_ITEM--121-3#None,,100.0,100.0
e599,Goods Issue,2024-03-05T00:00:00+00:00,CUSTOMER--383297#None,MAT-47#None,MAT-47_Plant2#None,Plant2#None,,,,20.0,0.0
e633,Create Purchase Suggestion Item,2024-03-05T00:00:00+00:00,,MAT-49#None,MAT-49_Plant1#None,Plant1#None,,,,0.0,0.0
e874,Create Sales Order Item,2024-03-05T00:00:00+00:00,CUSTOMER--28#None,MAT-66#None,MAT-66_Plant1#None,Plant1#None,,SO_ITEM--133-1#None,,0.0,0.0
e935,Create Sales Order Item,2024-03-05T00:00:00+00:00,CUSTOMER--28#None,MAT-70#None,MAT-70_Plant4#None,Plant4#None,,SO_ITEM--133-3#None,,26.0,26.0
e974,Goods Issue,2024-03-05T00:00:00+00:00,CUSTOMER--128545#None,MAT-73#None,MAT-73_Plant5#None,Plant5#None,,,,130.0,51.0
e1128,Create Sales Order Item,2024-03-05T00:00:00+00:00,CUSTOMER--28#None,MAT-85#None,MAT-85_Plant5#None,Plant5#None,,SO_ITEM--133-2#None,,0.0,0.0
e556,Goods Receipt,2024-03-06T00:00:00+00:00,,MAT-44#None,MAT-44_Plant4#None,Plant4#None,PO_ITEM--63-1#None,,SUPPLIER--26#None,0.0,45.0
e217,Create Purchase Order Item,2024-03-07T00:00:00+00:00,,MAT-18#None,MAT-18_Plant2#None,Plant2#None,PO_ITEM--4-3#None,,SUPPLIER--17#None,62.0,62.0
e278,Create Purchase Order Item,2024-03-07T00:00:00+00:00,,MAT-23#None,MAT-23_Plant4#None,Plant4#None,PO_ITEM--4-2#None,,SUPPLIER--17#None,0.0,0.0
e557,Create Purchase Order Item,2024-03-07T00:00:00+00:00,,MAT-44#None,MAT-44_Plant1#None,Plant1#None,PO_ITEM--4-1#None,,SUPPLIER--17#None,45.0,45.0
e255,Create Purchase Order Item,2024-03-08T00:00:00+00:00,,MAT-21#None,MAT-21_Plant3#None,Plant3#None,PO_ITEM--54-2#None,,SUPPLIER--18#None,71.0,71.0
e452,Create Purchase Order Item,2024-03-08T00:00:00+00:00,,MAT-36#None,MAT-36_Plant4#None,Plant4#None,PO_ITEM--54-3#None,,SUPPLIER--18#None,0.0,0.0
e495,Create Purchase Order Item,2024-03-08T00:00:00+00:00,,MAT-39#None,MAT-39_Plant4#None,Plant4#None,PO_ITEM--54-1#None,,SUPPLIER--18#None,73.0,73.0
e770,Create Purchase Order Item,2024-03-08T00:00:00+00:00,,MAT-58#None,MAT-58_Plant5#None,Plant5#None,PO_ITEM--54-5#None,,SUPPLIER--18#None,0.0,0.0
e1249,Create Purchase Order Item,2024-03-08T00:00:00+00:00,,MAT-95#None,MAT-95_Plant3#None,Plant3#None,PO_ITEM--54-4#None,,SUPPLIER--18#None,0.0,0.0
e1250,Goods Receipt,2024-03-08T00:00:00+00:00,,MAT-95#None,MAT-95_Plant3#None,Plant3#None,PO_ITEM--45-4#None,,SUPPLIER--15#None,0.0,42.0
e496,Create Sales Order Item,2024-03-09T00:00:00+00:00,CUSTOMER--35#None,MAT-39#None,MAT-39_Plant4#None,Plant4#None,,SO_ITEM--77-3#None,,73.0,73.0
e634,Create Sales Order Item,2024-03-09T00:00:00+00:00,CUSTOMER--35#None,MAT-49#None,MAT-49_Plant3#None,Plant3#None,,SO_ITEM--77-1#None,,65.0,65.0
e1160,Create Sales Order Item,2024-03-09T00:00:00+00:00,CUSTOMER--35#None,MAT-88#None,MAT-88_Plant2#None,Plant2#None,,SO_ITEM--77-2#None,,0.0,0.0
e754,Create Sales Order Item,2024-03-10T00:00:00+00:00,CUSTOMER--15#None,MAT-57#None,MAT-57_Plant2#None,Plant2#None,,SO_ITEM--200-3#None,,0.0,0.0
e1030,Create Sales Order Item,2024-03-10T00:00:00+00:00,CUSTOMER--15#None,MAT-77#None,MAT-77_Plant3#None,Plant3#None,,SO_ITEM--200-1#None,,66.0,66.0
e1299,Create Sales Order Item,2024-03-10T00:00:00+00:00,CUSTOMER--15#None,MAT-99#None,MAT-99_Plant2#None,Plant2#None,,SO_ITEM--200-2#None,,0.0,0.0
e45,Create Purchase Order Item,2024-03-11T00:00:00+00:00,,MAT-5#None,MAT-5_Plant5#None,Plant5#None,PO_ITEM--2-1#None,,SUPPLIER--5#None,69.0,69.0
e279,Goods Receipt,2024-03-11T00:00:00+00:00,,MAT-23#None,MAT-23_Plant2#None,Plant2#None,PO_ITEM--42-4#None,,SUPPLIER--12#None,0.0,13.0
e536,Create Purchase Order Item,2024-03-11T00:00:00+00:00,,MAT-43#None,MAT-43_Plant1#None,Plant1#None,PO_ITEM--150-2#None,,SUPPLIER--20#None,0.0,0.0
e949,Create Purchase Order Item,2024-03-11T00:00:00+00:00,,MAT-71#None,MAT-71_Plant4#None,Plant4#None,PO_ITEM--150-1#None,,SUPPLIER--20#None,0.0,0.0
e398,Create Sales Order Item,2024-03-12T00:00:00+00:00,CUSTOMER--44#None,MAT-32#None,MAT-32_Plant1#None,Plant1#None,,SO_ITEM--142-1#None,,168.0,168.0
e399,Create Sales Order Item,2024-03-12T00:00:00+00:00,CUSTOMER--44#None,MAT-32#None,MAT-32_Plant5#None,Plant5#None,,SO_ITEM--142-2#None,,168.0,168.0
e1193,Goods Receipt,2024-03-12T00:00:00+00:00,,MAT-90#None,MAT-90_Plant3#None,Plant3#None,PO_ITEM--125-5#None,,SUPPLIER--10#None,0.0,1.0
e55,Create Sales Order Item,2024-03-13T00:00:00+00:00,CUSTOMER--22#None,MAT-6#None,MAT-6_Plant2#None,Plant2#None,,SO_ITEM--84-2#None,,62.0,62.0
e84,Create Sales Order Item,2024-03-13T00:00:00+00:00,CUSTOMER--22#None,MAT-8#None,MAT-8_Plant3#None,Plant3#None,,SO_ITEM--84-1#None,,0.0,0.0
e138,Create Purchase Order Item,2024-03-13T00:00:00+00:00,,MAT-12#None,MAT-12_Plant1#None,Plant1#None,PO_ITEM--43-2#None,,SUPPLIER--6#None,17.0,17.0
e172,Create Sales Order Item,2024-03-13T00:00:00+00:00,CUSTOMER--22#None,MAT-14#None,MAT-14_Plant1#None,Plant1#None,,SO_ITEM--84-3#None,,43.0,43.0
e292,Create Purchase Suggestion Item,2024-03-13T00:00:00+00:00,,MAT-24#None,MAT-24_Plant2#None,Plant2#None,,,,127.0,127.0
e424,Create Sales Order Item,2024-03-13T00:00:00+00:00,CUSTOMER--22#None,MAT-34#None,MAT-34_Plant3#None,Plant3#None,,SO_ITEM--84-5#None,,75.0,75.0
e1079,Create Purchase Order Item,2024-03-13T00:00:00+00:00,,MAT-81#None,MAT-81_Plant1#None,Plant1#None,PO_ITEM--43-1#None,,SUPPLIER--6#None,0.0,0.0
e1220,Create Sales Order Item,2024-03-13T00:00:00+00:00,CUSTOMER--22#None,MAT-93#None,MAT-93_Plant1#None,Plant1#None,,SO_ITEM--84-4#None,,12.0,12.0
e27,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-3#None,MAT-3_Plant5#None,Plant5#None,PO_ITEM--49-2#None,,SUPPLIER--20#None,92.0,92.0
e139,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-12#None,MAT-12_Plant2#None,Plant2#None,PO_ITEM--49-1#None,,SUPPLIER--20#None,17.0,17.0
e140,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-12#None,MAT-12_Plant1#None,Plant1#None,PO_ITEM--49-3#None,,SUPPLIER--20#None,17.0,17.0
e141,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-12#None,MAT-12_Plant2#None,Plant2#None,PO_ITEM--129-4#None,,SUPPLIER--11#None,17.0,17.0
e497,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-39#None,MAT-39_Plant3#None,Plant3#None,PO_ITEM--129-1#None,,SUPPLIER--11#None,0.0,0.0
e570,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-45#None,MAT-45_Plant4#None,Plant4#None,PO_ITEM--129-2#None,,SUPPLIER--11#None,0.0,0.0
e789,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-60#None,MAT-60_Plant3#None,Plant3#None,PO_ITEM--49-4#None,,SUPPLIER--20#None,0.0,0.0
e936,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-70#None,MAT-70_Plant2#None,Plant2#None,PO_ITEM--129-5#None,,SUPPLIER--11#None,26.0,26.0
e1051,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-79#None,MAT-79_Plant3#None,Plant3#None,PO_ITEM--49-5#None,,SUPPLIER--20#None,0.0,0.0
e1090,Create Purchase Order Item,2024-03-14T00:00:00+00:00,,MAT-82#None,MAT-82_Plant5#None,Plant5#None,PO_ITEM--129-3#None,,SUPPLIER--11#None,27.0,27.0
e6,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-1#None,MAT-1_Plant2#None,Plant2#None,PO_ITEM--105-2#None,,SUPPLIER--12#None,0.0,0.0
e116,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-10#None,MAT-10_Plant3#None,Plant3#None,PO_ITEM--92-4#None,,SUPPLIER--28#None,37.0,37.0
e153,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-13#None,MAT-13_Plant3#None,Plant3#None,PO_ITEM--92-1#None,,SUPPLIER--28#None,0.0,0.0
e200,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-16#None,MAT-16_Plant2#None,Plant2#None,PO_ITEM--61-2#None,,SUPPLIER--22#None,0.0,0.0
e468,Create Purchase Suggestion Item,2024-03-16T00:00:00+00:00,,MAT-37#None,MAT-37_Plant4#None,Plant4#None,,,,39.0,39.0
e507,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-40#None,MAT-40_Plant1#None,Plant1#None,PO_ITEM--105-1#None,,SUPPLIER--12#None,54.0,54.0
e571,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-45#None,MAT-45_Plant5#None,Plant5#None,PO_ITEM--92-3#None,,SUPPLIER--28#None,0.0,0.0
e653,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-50#None,MAT-50_Plant1#None,Plant1#None,PO_ITEM--61-1#None,,SUPPLIER--22#None,0.0,0.0
e975,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-73#None,MAT-73_Plant3#None,Plant3#None,PO_ITEM--92-2#None,,SUPPLIER--28#None,0.0,0.0
e1289,Create Purchase Order Item,2024-03-16T00:00:00+00:00,,MAT-98#None,MAT-98_Plant5#None,Plant5#None,PO_ITEM--61-3#None,,SUPPLIER--22#None,0.0,0.0
e293,Create Purchase Order Item,2024-03-17T00:00:00+00:00,,MAT-24#None,MAT-24_Plant2#None,Plant2#None,PO_ITEM--11-2#None,,SUPPLIER--24#None,127.0,127.0
e306,Create Purchase Order Item,2024-03-17T00:00:00+00:00,,MAT-25#None,MAT-25_Plant5#None,Plant5#None,PO_ITEM--11-1#None,,SUPPLIER--24#None,0.0,0.0
e319,Create Purchase Order Item,2024-03-17T00:00:00+00:00,,MAT-26#None,MAT-26_Plant1#None,Plant1#None,PO_ITEM--116-1#None,,SUPPLIER--21#None,93.0,93.0
e524,Create Purchase Order Item,2024-03-17T00:00:00+00:00,,MAT-42#None,MAT-42_Plant2#None,Plant2#None,PO_ITEM--116-2#None,,SUPPLIER--21#None,0.0,0.0
e635,Goods Receipt,2024-03-17T00:00:00+00:00,,MAT-49#None,MAT-49_Plant2#None,Plant2#None,PO_ITEM--102-3#None,,SUPPLIER--2#None,65.0,100.0
e739,Create Purchase Order Item,2024-03-17T00:00:00+00:00,,MAT-56#None,MAT-56_Plant1#None,Plant1#None,PO_ITEM--11-3#None,,SUPPLIER--24#None,0.0,0.0
e1080,Goods Issue,2024-03-17T00:00:00+00:00,CUSTOMER--696190#None,MAT-81#None,MAT-81_Plant2#None,Plant2#None,,,,89.0,79.0
e1221,Create Purchase Order Item,2024-03-19T00:00:00+00:00,,MAT-93#None,MAT-93_Plant5#None,Plant5#None,PO_ITEM--13-1#None,,SUPPLIER--26#None,0.0,0.0
e1066,Goods Issue,2024-03-20T00:00:00+00:00,CUSTOMER--289394#None,MAT-80#None,MAT-80_Plant5#None,Plant5#None,,,,56.0,0.0
e1251,Create Sales Order Item,2024-03-20T00:00:00+00:00,CUSTOMER--23#None,MAT-95#None,MAT-95_Plant1#None,Plant1#None,,SO_ITEM--169-1#None,,42.0,42.0
e537,Create Sales Order Item,2024-03-21T00:00:00+00:00,CUSTOMER--36#None,MAT-43#None,MAT-43_Plant5#None,Plant5#None,,SO_ITEM--92-1#None,,0.0,0.0
e849,Create Purchase Suggestion Item,2024-03-22T00:00:00+00:00,,MAT-64#None,MAT-64_Plant5#None,Plant5#None,,,,161.0,161.0
e320,Create Purchase Order Item,2024-03-23T00:00:00+00:00,,MAT-26#None,MAT-26_Plant5#None,Plant5#None,PO_ITEM--126-2#None,,SUPPLIER--3#None,116.0,116.0
e1031,Create Purchase Order Item,2024-03-23T00:00:00+00:00,,MAT-77#None,MAT-77_Plant3#None,Plant3#None,PO_ITEM--126-1#None,,SUPPLIER--3#None,66.0,66.0
e1041,Goods Receipt,2024-03-23T00:00:00+00:00,,MAT-78#None,MAT-78_Plant1#None,Plant1#None,PO_ITEM--119-4#None,,SUPPLIER--8#None,0.0,51.0
e1112,Goods Receipt,2024-03-23T00:00:00+00:00,,MAT-83#None,MAT-83_Plant2#None,Plant2#None,PO_ITEM--97-2#None,,SUPPLIER--19#None,38.0,56.0
e538,Goods Receipt,2024-03-24T00:00:00+00:00,,MAT-43#None,MAT-43_Plant1#None,Plant1#None,PO_ITEM--36-1#None,,SUPPLIER--27#None,0.0,56.0
e7,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--49#None,MAT-1#None,MAT-1_Plant3#None,Plant3#None,,SO_ITEM--63-3#None,,0.0,0.0
e71,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--49#None,MAT-7#None,MAT-7_Plant2#None,Plant2#None,,SO_ITEM--63-4#None,,0.0,0.0
e173,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--49#None,MAT-14#None,MAT-14_Plant4#None,Plant4#None,,SO_ITEM--63-2#None,,129.0,129.0
e294,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--27#None,MAT-24#None,MAT-24_Plant5#None,Plant5#None,,SO_ITEM--10-3#None,,127.0,127.0
e295,Goods Issue,2024-03-25T00:00:00+00:00,CUSTOMER--487001#None,MAT-24#None,MAT-24_Plant3#None,Plant3#None,,,,67.0,0.0
e425,Create Purchase Suggestion Item,2024-03-25T00:00:00+00:00,,MAT-34#None,MAT-34_Plant3#None,Plant3#None,,,,75.0,75.0
e508,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--27#None,MAT-40#None,MAT-40_Plant2#None,Plant2#None,,SO_ITEM--10-2#None,,54.0,54.0
e572,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--49#None,MAT-45#None,MAT-45_Plant3#None,Plant3#None,,SO_ITEM--63-1#None,,95.0,95.0
e1091,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--6#None,MAT-82#None,MAT-82_Plant4#None,Plant4#None,,SO_ITEM--46-2#None,,44.0,44.0
e1161,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--27#None,MAT-88#None,MAT-88_Plant5#None,Plant5#None,,SO_ITEM--10-1#None,,0.0,0.0
e1252,Create Sales Order Item,2024-03-25T00:00:00+00:00,CUSTOMER--6#None,MAT-95#None,MAT-95_Plant5#None,Plant5#None,,SO_ITEM--46-1#None,,42.0,42.0
e142,Create Purchase Order Item,2024-03-26T00:00:00+00:00,,MAT-12#None,MAT-12_Plant1#None,Plant1#None,PO_ITEM--78-1#None,,SUPPLIER--22#None,17.0,17.0
e154,Create Sales Order Item,2024-03-26T00:00:00+00:00,CUSTOMER--33#None,MAT-13#None,MAT-13_Plant2#None,Plant2#None,,SO_ITEM--7-3#None,,0.0,0.0
e189,Create Sales Order Item,2024-03-26T00:00:00+00:00,CUSTOMER--33#None,MAT-15#None,MAT-15_Plant5#None,Plant5#None,,SO_ITEM--7-4#None,,4.0,4.0
e361,Create Purchase Order Item,2024-03-26T00:00:00+00:00,,MAT-29#None,MAT-29_Plant5#None,Plant5#None,PO_ITEM--78-2#None,,SUPPLIER--22#None,0.0,0.0
e400,Create Sales Order Item,2024-03-26T00:00:00+00:00,CUSTOMER--33#None,MAT-32#None,MAT-32_Plant4#None,Plant4#None,,SO_ITEM--7-2#None,,168.0,168.0
e740,Create Sales Order Item,2024-03-26T00:00:00+00:00,CUSTOMER--33#None,MAT-56#None,MAT-56_Plant1#None,Plant1#None,,SO_ITEM--7-1#None,,0.0,0.0
e1238,Create Purchase Suggestion Item,2024-03-27T00:00:00+00:00,,MAT-94#None,MAT-94_Plant1#None,Plant1#None,,,,50.0,50.0
e362,Create Sales Order Item,2024-03-28T00:00:00+00:00,CUSTOMER--43#None,MAT-29#None,MAT-29_Plant4#None,Plant4#None,,SO_ITEM--61-3#None,,0.0,0.0
e600,Create Sales Order Item,2024-03-28T00:00:00+00:00,CUSTOMER--43#None,MAT-47#None,MAT-47_Plant4#None,Plant4#None,,SO_ITEM--61-1#None,,0.0,0.0
e850,Create Sales Order Item,2024-03-28T00:00:00+00:00,CUSTOMER--43#None,MAT-64#None,MAT-64_Plant4#None,Plant4#None,,SO_ITEM--61-2#None,,161.0,161.0
e190,Create Sales Order Item,2024-03-30T00:00:00+00:00,CUSTOMER--4#None,MAT-15#None,MAT-15_Plant4#None,Plant4#None,,SO_ITEM--64-1#None,,4.0,4.0
e296,Goods Issue,2024-03-30T00:00:00+00:00,CUSTOMER--431295#None,MAT-24#None,MAT-24_Plant1#None,Plant1#None,,,,60.0,0.0
